Timestamp,input_value,output_value,timestamp,average_day,average_week,average_time
2024-01-01 03:20:00,13.861168577763587,12.449898358812169,2024-01-01 03:20:00,12.112580118445996,12.068102804332838,12.5331192383772
2024-01-01 03:30:00,13.416348427472617,11.010385210844603,2024-01-01 03:30:00,12.599248606972262,12.240464870838776,12.57326601969972
2024-01-01 03:40:00,11.106965758129515,8.364402304330405,2024-01-01 03:40:00,12.193273124181573,12.254513195218443,12.509513834414058
2024-01-01 03:50:00,13.80704865766346,12.82273349803047,2024-01-01 03:50:00,12.20893319435327,12.465311643386757,12.563577785382783
2024-01-01 04:00:00,12.68857296715467,10.917971821961348,2024-01-01 04:00:00,12.498866240454005,12.44604603566106,12.568577592653657
2024-01-01 04:10:00,10.385761078207397,10.11382995659509,2024-01-01 04:10:00,12.544310911065208,12.217856056223726,12.484623111328801
2024-01-01 04:20:00,14.598565418485954,12.739727236790772,2024-01-01 04:20:00,12.667210384518937,12.389895251482464,12.562917270853141
2024-01-01 04:30:00,12.49124857305442,9.954439585338717,2024-01-01 04:30:00,12.513027075449237,12.556137841210749,12.560357674503186
2024-01-01 04:40:00,11.069189196194788,9.714320458615434,2024-01-01 04:40:00,12.506730981793448,12.350002052987511,12.508938071802898
2024-01-01 04:50:00,11.537131557132128,10.773453165740255,2024-01-01 04:50:00,12.128411465038226,12.168672329695747,12.476544521313873
2024-01-01 05:00:00,12.170775396656776,9.94926810118885,2024-01-01 05:00:00,12.042111869955244,12.270489055204626,12.466681001163643
2024-01-01 05:10:00,11.79091929033818,11.06408330895344,2024-01-01 05:10:00,12.276304905310376,12.410307908187791,12.445563447700348
2024-01-01 05:20:00,10.902095041618814,10.139699767165844,2024-01-01 05:20:00,11.660226509165852,12.163718446842394,12.398791677819089
2024-01-01 05:30:00,14.35834685432354,11.439922433339657,2024-01-01 05:30:00,11.971409556044037,12.242218315746639,12.45642565359863
2024-01-01 05:40:00,12.600959847016354,10.022165011703184,2024-01-01 05:40:00,12.2267046645143,12.366717823153875,12.460555201981995
2024-01-01 05:50:00,12.37984330312164,10.018500071675078,2024-01-01 05:50:00,12.367156622179218,12.247784043608723,12.45831320479143
2024-01-01 06:00:00,14.45902593479044,14.029073749735936,2024-01-01 06:00:00,12.748531711868162,12.395321790911701,12.51238652181843
2024-01-01 06:10:00,10.92210401506206,10.439972748536206,2024-01-01 06:10:00,12.603729165988808,12.440017035649591,12.470536982166946
2024-01-01 06:20:00,14.537349552907,13.27595570095484,2024-01-01 06:20:00,13.209604917870172,12.434915713518011,12.523532176288487
2024-01-01 06:30:00,10.282858985785936,8.479108728270823,2024-01-01 06:30:00,12.53035693978057,12.250883247912304,12.467515346525923
2024-01-01 06:40:00,13.124354988100722,12.09152223192224,2024-01-01 06:40:00,12.617589463294633,12.422147063904466,12.483535825588723
2024-01-01 06:50:00,11.361639808403634,9.616403476711154,2024-01-01 06:50:00,12.447888880841631,12.407522751510422,12.456824015655744
2024-01-01 07:00:00,12.84391409724932,11.703277127996472,2024-01-01 07:00:00,12.178703574584778,12.463617643226469,12.465826110576526
2024-01-01 07:10:00,11.46431379596796,9.867561206635994,2024-01-01 07:10:00,12.26907187140243,12.436400518695619,12.443064467062696
2024-01-01 07:20:00,14.574055342628462,11.799472692035678,2024-01-01 07:20:00,12.275189503022673,12.742397210446422,12.490419819853043
2024-01-01 07:30:00,13.501664490677372,11.044816117761547,2024-01-01 07:30:00,12.811657087171247,12.671007013475908,12.512403399653573
2024-01-01 07:40:00,14.003581007856685,11.819464663409182,2024-01-01 07:40:00,12.958194757130572,12.787892110212601,12.54413058280683
2024-01-01 07:50:00,14.716938005367236,12.503753131440396,2024-01-01 07:50:00,13.517411123291174,12.982650002066402,12.589397404110173
2024-01-01 08:00:00,12.234106272787308,12.120026009980789,2024-01-01 08:00:00,13.415776485880835,12.797240030232809,12.58214656469542
2024-01-01 08:10:00,10.17403245246555,10.10401226570986,2024-01-01 08:10:00,13.200729595297103,12.734900733349766,12.533984282450822
2024-01-01 08:20:00,12.236352968589912,11.911400752140205,2024-01-01 08:20:00,12.811112532957344,12.543151017990008,12.528148374335903
2024-01-01 08:30:00,10.357919601460722,8.548735542170421,2024-01-01 08:30:00,12.287155051421236,12.54940606929624,12.486413205626764
2024-01-01 08:40:00,11.379394527903058,10.059590749377389,2024-01-01 08:40:00,11.849790638095632,12.4039926976131,12.465526060764052
2024-01-01 08:50:00,10.34749420365197,7.49620849088816,2024-01-01 08:50:00,11.121550004476418,12.319480563883795,12.42630324859531
2024-01-01 09:00:00,12.037221333781714,10.307357233176589,2024-01-01 09:00:00,11.088735847975487,12.252256166928163,12.419229031962336
2024-01-01 09:10:00,13.251533889568847,11.423656515448831,2024-01-01 09:10:00,11.60165275415937,12.401191174728238,12.43409161870531
2024-01-01 09:20:00,11.807009204633689,9.0600322328343,2024-01-01 09:20:00,11.530095460166665,12.170603996562006,12.423090172844404
2024-01-01 09:30:00,11.484827165423315,8.804382423369965,2024-01-01 09:30:00,11.717913387493766,12.0025342194575,12.406913224440592
2024-01-01 09:40:00,12.776393947792045,11.372475512254532,2024-01-01 09:40:00,11.95074662414193,11.900268631118779,12.413175609582142
2024-01-01 09:50:00,11.362743521677707,10.982582068406655,2024-01-01 09:50:00,12.119954843812886,11.620752424144655,12.39566840811707
2024-01-01 10:00:00,13.062305895975548,12.602399524999234,2024-01-01 10:00:00,12.290802270845191,11.68976905941034,12.406596891524586
2024-01-01 10:10:00,13.089591176654256,10.442684854609666,2024-01-01 10:10:00,12.263811818692758,11.932732286426065,12.417612928381514
2024-01-01 10:20:00,10.346011361625653,8.761896690027438,2024-01-01 10:20:00,12.02031217819142,11.775203819179042,12.384730363829835
2024-01-01 10:30:00,10.228513039718871,8.509337823396631,2024-01-01 10:30:00,11.810926490574014,11.76441993903389,12.3510394681406
2024-01-01 10:40:00,10.123948364204914,8.542108113880042,2024-01-01 10:40:00,11.368852226642824,11.659799425392377,12.316776528080052
2024-01-01 10:50:00,14.246066088568105,12.255412244518158,2024-01-01 10:50:00,11.849405987791224,11.984680415802055,12.346008188087445
2024-01-01 11:00:00,10.727744122526138,9.861280084660349,2024-01-01 11:00:00,11.46031235888299,11.87555731486409,12.321854993079068
2024-01-01 11:10:00,13.040782173913236,10.92740245796174,2024-01-01 11:10:00,11.45217752509282,11.85799467189279,12.332427451620747
2024-01-01 11:20:00,11.1393396820772,8.761202704161194,2024-01-01 11:20:00,11.584398911834745,11.802355545013084,12.315136324525914
2024-01-01 11:30:00,14.164416301648137,12.212886770959749,2024-01-01 11:30:00,12.240382788822954,12.025654639698482,12.341554609913373
2024-01-01 11:40:00,12.677506499685768,10.703759909774911,2024-01-01 11:40:00,12.665975811403099,12.017414019022963,12.346286326670732
2024-01-01 11:50:00,13.271709876006728,13.22810971352884,2024-01-01 11:50:00,12.503583109309536,12.17649454855038,12.359139431522621
2024-01-01 12:00:00,11.782446335370658,11.6473988395711,2024-01-01 12:00:00,12.679366811450288,12.069839585166639,12.351239526095881
2024-01-01 12:10:00,11.128607488420734,8.447531070099721,2024-01-01 12:10:00,12.360671030534869,11.906424277813846,12.334717471532704
2024-01-01 12:20:00,11.148887276198533,10.85866748550088,2024-01-01 12:20:00,12.36226229622176,11.97333060402825,12.31890640226158
2024-01-01 12:30:00,12.571678550810038,11.301392825771837,2024-01-01 12:30:00,12.096806004415408,12.168594396619183,12.322232351584589
2024-01-01 12:40:00,12.446106789786022,9.717366458629575,2024-01-01 12:40:00,12.058239386098785,12.362107598750944,12.323841110522268
2024-01-01 12:50:00,13.05467173414922,12.96263139261204,2024-01-01 12:50:00,12.022066362455867,12.2628247358827,12.333210733902101
2024-01-01 13:00:00,14.883311025660914,14.448995439755697,2024-01-01 13:00:00,12.538877144170911,12.6091219778106,12.365490484430692
2024-01-01 13:10:00,12.12388619716234,9.808710108478174,2024-01-01 13:10:00,12.70475692896118,12.532713979748024,12.362470430839839
2024-01-01 13:20:00,11.661005395834188,10.786543624142794,2024-01-01 13:20:00,12.790109948900456,12.576186122561106,12.353810368679277
2024-01-01 13:30:00,10.958881850477985,10.858644237303483,2024-01-01 13:30:00,12.52131049884511,12.309058251630262,12.336799045286577
2024-01-01 13:40:00,12.081656628376033,11.696462954735251,2024-01-01 13:40:00,12.460568805276779,12.259404095687783,12.333725040263559
2024-01-01 13:50:00,13.51943621685054,13.284449666063612,2024-01-01 13:50:00,12.538029552393667,12.280047957424765,12.347840649508642
2024-01-01 14:00:00,14.99673654747576,12.600327221649996,2024-01-01 14:00:00,12.556933806029475,12.547905475100192,12.379004130661194
2024-01-01 14:10:00,10.857885940221376,10.70889116654125,2024-01-01 14:10:00,12.345933763205979,12.525345346083581,12.361316709842127
2024-01-01 14:20:00,14.142547639511744,13.116272729374218,2024-01-01 14:20:00,12.75952413715224,12.774817043026346,12.381790628573963
2024-01-01 14:30:00,13.259258465848994,13.158736033984567,2024-01-01 14:30:00,13.142920239714075,12.832115369279592,12.391761853997542
2024-01-01 14:40:00,11.069808444007183,10.416616092456058,2024-01-01 14:40:00,12.9742788756526,12.717423840464688,12.376908444896529
2024-01-01 14:50:00,14.85834879544517,12.580273968331298,2024-01-01 14:50:00,13.197430972085039,12.867730262239354,12.404480004347068
2024-01-01 15:00:00,14.816852258492723,13.119578797584488,2024-01-01 15:00:00,13.167450257254531,12.862192031642003,12.43098958955746
2024-01-01 15:10:00,11.133708466546848,10.69875545762095,2024-01-01 15:10:00,13.213420678308777,12.779677220757378,12.416888707785604
2024-01-01 15:20:00,12.74567537861097,12.360322952176167,2024-01-01 15:20:00,12.980608634825316,12.870066385988777,12.420424048332116
2024-01-01 15:30:00,13.577586417903692,11.517383364544354,2024-01-01 15:30:00,13.033663293501098,13.088291766607584,12.43273428630628
2024-01-01 15:40:00,10.74332006439294,9.582059887248237,2024-01-01 15:40:00,12.979248563565392,12.976763719608995,12.414950978707193
2024-01-01 15:50:00,11.442514631746306,11.300193284619915,2024-01-01 15:50:00,12.409942869615579,12.80368692085031,12.40482143342635
2024-01-01 16:00:00,11.114501328837186,9.43814305975269,2024-01-01 16:00:00,11.792884381339656,12.480167319297095,12.391519164306873
2024-01-01 16:10:00,13.339375099958666,12.391920555277474,2024-01-01 16:10:00,12.160495486908294,12.686958082608534,12.401191163650259
2024-01-01 16:20:00,11.038414044000817,8.493028185617861,2024-01-01 16:20:00,11.875951931139936,12.428280282982627,12.387425738199255
2024-01-01 16:30:00,11.152451902526488,8.509815285304791,2024-01-01 16:30:00,11.471762845243733,12.252713069372417,12.375075999842528
2024-01-01 16:40:00,12.3728568384834,11.257003512169828,2024-01-01 16:40:00,11.743352307592142,12.361300435578768,12.375054027947881
2024-01-01 16:50:00,12.259205902233925,11.723941454920642,2024-01-01 16:50:00,11.87946751934008,12.14470519447783,12.37391826200951
2024-01-01 17:00:00,10.985154918697177,9.274524810735883,2024-01-01 17:00:00,11.857909784316746,11.825397082828202,12.360435122754051
2024-01-01 17:10:00,10.873145905415877,10.115282271988418,2024-01-01 17:10:00,11.446871585226281,11.803683536067288,12.34613426489503
2024-01-01 17:20:00,11.759954191723931,10.584645216039627,2024-01-01 17:20:00,11.567128276513465,11.7215401038267,12.340551597531496
2024-01-01 17:30:00,13.036272206762357,10.439822974475478,2024-01-01 17:30:00,11.881098327219442,11.67643058623159,12.34711499950537
2024-01-01 17:40:00,10.631195856178616,9.701626870744676,2024-01-01 17:40:00,11.590821496835312,11.667086902213727,12.331078371997645
2024-01-01 17:50:00,10.07655261469247,8.537237510220004,2024-01-01 17:50:00,11.227045948911737,11.55325673412591,12.310203133504078
2024-01-01 18:00:00,12.88223039103477,10.828229138492322,2024-01-01 18:00:00,11.543225194301337,11.700567489309043,12.315451089995186
2024-01-01 18:10:00,10.332885923855194,9.88029270371363,2024-01-01 18:10:00,11.453181864041225,11.450026724633751,12.297427770303004
2024-01-01 18:20:00,10.290179582140048,9.927496356320557,2024-01-01 18:20:00,11.208219429110576,11.387673852812021,12.279344453292527
2024-01-01 18:30:00,10.556579508939056,9.713119885297326,2024-01-01 18:30:00,10.794937312806693,11.33801782001307,12.26396262343223
2024-01-01 18:40:00,14.713134211099208,12.044725554911231,2024-01-01 18:40:00,11.475260371960125,11.533040934397718,12.285636708278838
2024-01-01 18:50:00,13.142443437651496,11.50213142068897,2024-01-01 18:50:00,11.986242175786629,11.606644062349183,12.293152556782108
2024-01-01 19:00:00,11.81913363535428,10.96828363969326,2024-01-01 19:00:00,11.809059383173214,11.676142288737276,12.289030653117518
2024-01-01 19:10:00,13.81724401557086,11.828792668948578,2024-01-01 19:10:00,12.389785731792491,11.921483797916856,12.302204906242116
2024-01-01 19:20:00,13.457399156247924,13.310429097447422,2024-01-01 19:20:00,12.91765566081047,12.062937544960525,12.31207836137037
2024-01-01 19:30:00,13.16606747804655,11.71075430719035,2024-01-01 19:30:00,13.352570322328384,12.073753817567537,12.319315557274406
2024-01-01 19:40:00,10.029037408796777,7.595142012911085,2024-01-01 19:40:00,12.571887521944648,12.023573946952387,12.30006952241325
2024-01-01 19:50:00,13.20934163045255,11.140516507217557,2024-01-01 19:50:00,12.583037220744822,12.284639698265726,12.307646789980245
2024-01-01 20:00:00,13.321661864336171,11.610229584870137,2024-01-01 20:00:00,12.833458592241806,12.321258987707509,12.316027079850953
2024-01-01 20:10:00,14.924200401147878,14.005626780891106,2024-01-01 20:10:00,13.017951323171308,12.7038685274819,12.33740554969765
2024-01-01 20:20:00,12.76338750438297,11.232038911453945,2024-01-01 20:20:00,12.902282714527152,12.909969187668809,12.34086881762192
2024-01-01 20:30:00,12.566989176711388,11.795673190213822,2024-01-01 20:30:00,12.80243633097129,13.077503326649838,12.3426923689049
2024-01-01 20:40:00,12.628048017265831,10.655508272925752,2024-01-01 20:40:00,13.235604765716133,12.903746143830391,12.344975214091788
2024-01-01 20:50:00,14.332643471586293,13.251647214701492,2024-01-01 20:50:00,13.422821739238422,13.002929479991622,12.360750358992536
2024-01-01 21:00:00,12.369659595610052,9.61782540011498,2024-01-01 21:00:00,13.264154694450733,13.04880664334627,12.360820510461966
2024-01-01 21:10:00,12.531938691914842,10.921557949238988,2024-01-01 21:10:00,12.865444409578563,12.941697866374936,12.362157371254568
2024-01-01 21:20:00,11.883919600549484,9.07346826999017,2024-01-01 21:20:00,12.718866425606315,12.810574570066732,12.358450101714219
2024-01-01 21:30:00,14.768392780299983,13.084800664370512,2024-01-01 21:30:00,13.085767026204413,12.944101678587854,12.376988122318723
2024-01-01 21:40:00,13.05413556212972,12.298126223381225,2024-01-01 21:40:00,13.156781617015064,13.196193191365596,12.382157186744763
2024-01-01 21:50:00,12.606661302354368,11.06943409216214,2024-01-01 21:50:00,12.869117922143076,13.145969830690747,12.38385797549938
2024-01-01 22:00:00,10.259618653005496,10.210949262559422,2024-01-01 22:00:00,12.517444431708983,12.89079956307986,12.367886251270104
2024-01-01 22:10:00,13.737224371609534,11.763265806584863,2024-01-01 22:10:00,12.718325378324764,12.791884893951663,12.378105192466666
2024-01-01 22:20:00,13.004961845042844,10.922851840784126,2024-01-01 22:20:00,12.905165752406992,12.812016089006654,12.382748575078342
2024-01-01 22:30:00,14.613522323356406,12.523025676811963,2024-01-01 22:30:00,12.87935400958306,12.982560517893738,12.399151323227445
2024-01-01 22:40:00,11.739779631737424,11.295874987772162,2024-01-01 22:40:00,12.660294687851012,12.908538152433037,12.394338391172774
2024-01-01 22:50:00,14.40090054934366,12.429127322579872,2024-01-01 22:50:00,12.959334562349227,12.91422624224615,12.408878696666765
2024-01-01 23:00:00,14.621411410624004,14.100548426341852,2024-01-01 23:00:00,13.686300021952311,13.101872226830645,12.424796198206025
2024-01-01 23:10:00,10.370788049588509,9.07341201580348,2024-01-01 23:10:00,13.125227301615475,12.92177633997012,12.410124711430186
2024-01-01 23:20:00,12.289472621751935,9.707338131683478,2024-01-01 23:20:00,13.005979097733658,12.955572425070324,12.409269022850907
2024-01-01 23:30:00,12.413427492973874,11.844112033368647,2024-01-01 23:30:00,12.639296626003235,12.759325317793147,12.409298307851774
2024-01-01 23:40:00,14.729152022517098,14.225573492631652,2024-01-01 23:40:00,13.137525357799847,12.898910022825428,12.42552106110118
2024-01-01 23:50:00,12.222354031959554,10.099133120578871,2024-01-01 23:50:00,12.774434271569163,12.866884416959195,12.424110178954365
2024-01-02 00:00:00,13.809993369819122,10.901063825364837,2024-01-02 00:00:00,12.639197931435016,13.162748976693663,12.433667994063777
2024-01-02 00:10:00,14.299679873542168,11.678244576536862,2024-01-02 00:10:00,13.294013235427292,13.209620268521384,12.446448897347874
2024-01-02 00:20:00,14.021290616093028,13.74987165706986,2024-01-02 00:20:00,13.582649567817475,13.294314332775565,12.45716210631893
2024-01-02 00:30:00,11.2198188421786,9.55126614707119,2024-01-02 00:30:00,13.383714792684929,13.011505709344084,12.448801678858523
2024-01-02 00:40:00,11.966291497177412,10.476775991136853,2024-01-02 00:40:00,12.923238038461648,13.030381698130746,12.445563355491537
2024-01-02 00:50:00,13.430299671232255,10.789825255501238,2024-01-02 00:50:00,13.124562311673765,12.949498291621465,12.452128264263141
2024-01-02 01:00:00,14.46544038862363,11.84124622863612,2024-01-02 01:00:00,13.233803481474515,12.936500706454765,12.4654614571397
2024-01-02 01:10:00,13.349540233076189,11.195759754698894,2024-01-02 01:10:00,13.075446874730188,13.184730055078738,12.471277764876124
2024-01-02 01:20:00,10.363695114759862,7.451673910030374,2024-01-02 01:20:00,12.465847624507992,13.02424859616273,12.457502714875364
2024-01-02 01:30:00,10.826229172809784,10.112469780253448,2024-01-02 01:30:00,12.400249346279855,12.891982069482394,12.446910029537277
2024-01-02 01:40:00,11.493364872920296,8.67556524471977,2024-01-02 01:40:00,12.321428242237003,12.622333140349326,12.440758125301038
2024-01-02 01:50:00,10.98873328428697,8.41525819564972,2024-01-02 01:50:00,11.914500511079455,12.51953141137661,12.431450273756075
2024-01-02 02:00:00,14.81381849833468,14.652345618054772,2024-01-02 02:00:00,11.97256352936463,12.603183505419572,12.446624593657852
2024-01-02 02:10:00,13.061661043128629,10.176067993691529,2024-01-02 02:10:00,11.92458366437337,12.50001526955178,12.450517229413995
2024-01-02 02:20:00,11.430786036481344,8.814147371025125,2024-01-02 02:20:00,12.102432151326951,12.28413988791747,12.44410382568486
2024-01-02 02:30:00,13.608496545980108,10.847363655593956,2024-01-02 02:30:00,12.566143380188672,12.483196363234262,12.451381280186704
2024-01-02 02:40:00,10.515340387488074,9.662422839779468,2024-01-02 02:40:00,12.403139299283302,12.362283770760152,12.43935618147429
2024-01-02 02:50:00,13.15002740635613,11.468018971864534,2024-01-02 02:50:00,12.763354986294829,12.33892774868714,12.44374304088714
2024-01-02 03:00:00,10.758174355483789,10.230792892262675,2024-01-02 03:00:00,12.087414295819679,12.029988912592154,12.433402128706753
2024-01-02 03:10:00,14.512156369324067,11.705873809477657,2024-01-02 03:10:00,12.329163516852253,12.126873590612812,12.446077459442224
2024-01-02 03:20:00,12.683341713469314,11.725061595982952,2024-01-02 03:20:00,12.537922796350246,12.320177473838598,12.447515424618144
2024-01-02 03:30:00,14.85391032658627,13.810979288772742,2024-01-02 03:30:00,12.745491759784608,12.655817569986638,12.462011779449279
2024-01-02 03:40:00,11.472512583869689,10.139982997303942,2024-01-02 03:40:00,12.905020459181545,12.654079879232421,12.456086634565569
2024-01-02 03:50:00,14.477753147729526,13.481422324466006,2024-01-02 03:50:00,13.126308082743776,12.9448315345193,12.468120363810591
2024-01-02 04:00:00,14.717674038686752,12.761141033080625,2024-01-02 04:00:00,13.786224696610937,12.936819496215309,12.481431332300982
2024-01-02 04:10:00,10.526008163211928,9.507530647699026,2024-01-02 04:10:00,13.121866662258915,12.72551508955558,12.469928843071049
2024-01-02 04:20:00,14.670886683440298,14.087059740596658,2024-01-02 04:20:00,13.453124157254075,12.995523476802163,12.48279994155274
2024-01-02 04:30:00,13.030365032089,10.553972307532623,2024-01-02 04:30:00,13.149199941504534,12.947345850644568,12.485983459520973
2024-01-02 04:40:00,13.5614271892883,11.75311705335434,2024-01-02 04:40:00,13.497352375740967,13.201186417461253,12.492199897265294
2024-01-02 04:50:00,10.68529407128333,10.214566454287937,2024-01-02 04:50:00,12.865275862999937,12.995791972871857,12.481815381024017
2024-01-02 05:00:00,11.418296120347735,10.29430872382377,2024-01-02 05:00:00,12.315379543276764,13.050802119943851,12.475738128105867
2024-01-02 05:10:00,12.16569172786456,11.78316225477149,2024-01-02 05:10:00,12.588660137385537,12.855263399822226,12.47397650083177
2024-01-02 05:20:00,14.699068969260196,14.597285919483902,2024-01-02 05:20:00,12.593357185022185,13.023240671138131,12.486547644721195
2024-01-02 05:30:00,13.590171842346209,13.149278887996722,2024-01-02 05:30:00,12.686658320065055,12.917929130784794,12.492747780662908
2024-01-02 05:40:00,13.07648429221215,11.481616103285248,2024-01-02 05:40:00,12.605834503885697,13.051593439813331,12.496008878492793
2024-01-02 05:50:00,14.171721467943753,13.96851586219723,2024-01-02 05:50:00,13.186905736662434,13.026090799831186,12.505318392878632
2024-01-02 06:00:00,11.129108126892572,10.612775601376311,2024-01-02 06:00:00,13.138707737753238,12.727043640515001,12.49771502124335
2024-01-02 06:10:00,11.617756646218249,10.343768648686366,2024-01-02 06:10:00,13.047385224145522,12.81802268076553,12.492880085116838
2024-01-02 06:20:00,14.367427336672774,14.311088563131074,2024-01-02 06:20:00,12.992111618714285,12.792734401868236,12.503123512720968
2024-01-02 06:30:00,11.557739599609206,10.066520308548576,2024-01-02 06:30:00,12.653372911591452,12.670015615828254,12.497985556671448
2024-01-02 06:40:00,10.229904541123858,9.092236453012127,2024-01-02 06:40:00,12.178942953076735,12.392388728481217,12.485725659290111
2024-01-02 06:50:00,12.492035864372616,9.931352831571044,2024-01-02 06:50:00,11.898995352481544,12.542950544571989,12.485759585123887
2024-01-02 07:00:00,11.769712939859817,9.625845871243708,2024-01-02 07:00:00,12.00576282130942,12.572235279531332,12.481930458678626
2024-01-02 07:10:00,12.450601166711053,11.110851123945574,2024-01-02 07:10:00,12.144570241391554,12.595977732768539,12.481763813508584
2024-01-02 07:20:00,14.31977639646134,12.116228722905577,2024-01-02 07:20:00,12.136628418022982,12.564370018368635,12.491488747809921
2024-01-02 07:30:00,10.927435108242596,7.942824940909347,2024-01-02 07:30:00,12.03157766946188,12.342475290526664,12.483256886549041
2024-01-02 07:40:00,11.961303283415598,11.801497632733572,2024-01-02 07:40:00,12.320144126510504,12.24954353979362,12.480524145171378
2024-01-02 07:50:00,13.551009580642354,12.75500332447451,2024-01-02 07:50:00,12.496639745888793,12.197817549185169,12.48609959014779
2024-01-02 08:00:00,12.197923952453063,11.637146750986684,2024-01-02 08:00:00,12.568008247987668,12.286885534648542,12.484606452128647
2024-01-02 08:10:00,12.216142760811485,9.371687843191664,2024-01-02 08:10:00,12.528931847004406,12.33675104419798,12.483222618668249
2024-01-02 08:20:00,11.567265420148384,10.485518240906856,2024-01-02 08:20:00,12.070180017618915,12.103404217820946,12.478525402265582
2024-01-02 08:30:00,11.537957829861528,8.970203693858135,2024-01-02 08:30:00,12.171933804555403,12.10175573700864,12.473726588120664
2024-01-02 08:40:00,12.570062596080437,12.23548382570254,2024-01-02 08:40:00,12.273393689999542,12.296768908255023,12.474215603389494
2024-01-02 08:50:00,11.31514543835772,8.871439800205613,2024-01-02 08:50:00,11.900749666285435,12.198694706087116,12.468361713667113
2024-01-02 09:00:00,13.95385638152282,11.839855355797672,2024-01-02 09:00:00,12.193405071130394,12.380706659559031,12.475826510993022
2024-01-02 09:10:00,10.0864220237772,8.277546210684028,2024-01-02 09:10:00,11.838451614958016,12.18369173098121,12.463879488556943
2024-01-02 09:20:00,13.596589440367628,12.230623045431225,2024-01-02 09:20:00,12.176672284994554,12.123426151306733,12.469514861451524
2024-01-02 09:30:00,10.257936482381592,9.073369593634862,2024-01-02 09:30:00,11.963335393747899,12.067634599151651,12.458566453634344
2024-01-02 09:40:00,14.71500907946613,12.088928533320086,2024-01-02 09:40:00,12.320826474312183,12.29711008215586,12.469681934549772
2024-01-02 09:50:00,11.70035925436596,8.982736146708621,2024-01-02 09:50:00,12.38502877698022,12.142889221632828,12.465910744941029
2024-01-02 10:00:00,13.212395485823992,10.425415968583088,2024-01-02 10:00:00,12.261451961030417,12.227428516080408,12.469552133920944
2024-01-02 10:10:00,11.323264397656263,9.432352569872975,2024-01-02 10:10:00,12.467592356676926,12.153021985817473,12.463987630346844
2024-01-02 10:20:00,11.616504183112522,9.213790401770076,2024-01-02 10:20:00,12.13757814713441,12.15712521606448,12.459893507413346
2024-01-02 10:30:00,10.347908089113009,7.388574823757464,2024-01-02 10:30:00,12.152573414922978,12.05795440433544,12.449739731363824
2024-01-02 10:40:00,10.522423422016317,9.988140330054598,2024-01-02 10:40:00,11.453809138681343,11.887317806496762,12.440518122228191
2024-01-02 10:50:00,13.18306749635001,10.712837855555746,2024-01-02 10:50:00,11.700927179012018,12.042977977996118,12.44405407162877
2024-01-02 11:00:00,13.462064093058252,13.343076454237362,2024-01-02 11:00:00,11.742538613551062,12.00199528729074,12.448878763673461
